Group,Genus species,brain mass,Ref. brain mass,body mass,Ref. body mass,hibernation,Ref. hibernation,diurnality,Ref. diurnality,substrate use,Ref. substrate use,diet,Ref. diet,mid-latitude of geographical distribution ,Ref. mid-latitude of geographical distribution
Rodentia,Ondatra zibethicus,6.63,Graber and Heldstab unpublished data,1265.00,Isler and van Schaik 2012,0,Botero et al 2013,0,Isler and van Schaik 2012,1,Isler and van Schaik 2012,1,Isler and van Schaik 2012,48.69,Jones et al 2009
Rodentia,Orthogeomys heterodus,4.16,Isler and van Schaik 2012,630.00,Isler and van Schaik 2012,0,Botero et al 2013,0,Isler and van Schaik 2012,2,Isler and van Schaik 2012,1,Isler and van Schaik 2012,9.97,Jones et al 2009
Rodentia,Orthogeomys hispidus,3.84,Hafner and Hafner 1984,542.10,Hafner and Hafner 1984,0,Botero et al 2013,1,Wilman et al 2014,3,Jones et al 2009,1,Wilman et al 2014,18.82,Jones et al 2009
Rodentia,Oryzomys palustris,0.88,Heldstab et al 2016,37.00,Isler and van Schaik 2009,0,Botero et al 2013,0,Jones et al 2009,3,Heldstab et al 2016,3,Wilman et al 2014,33.11,Jones et al 2009
Rodentia,Osgoodomys banderanus,0.94,Mace and Eisenberg 1982,45.64,Mace and Eisenberg 1982,0,Botero et al 2013,0,Wilman et al 2014,4,Animal Diversity Web,3,Wilman et al 2014,19.22,Jones et al 2009
Rodentia,Otomys angoniensis,1.42,Mace et al 1981,93.25,Rautenbach 1982,0,Botero et al 2013,0,Jones et al 2009,3,Jones et al 2009,1,Animal Diversity Web,-15.42,Jones et al 2009
Rodentia,Otomys irroratus,1.38,Isler and van Schaik 2006,118.00,Isler and van Schaik 2006,0,Botero et al 2013,0,Jones et al 2009,3,Jones et al 2009,1,Wilman et al 2014,-25.97,Jones et al 2009
Rodentia,Ototylomys phyllotis,1.33,Isler and van Schaik 2009,63.00,Isler and van Schaik 2009,0,Botero et al 2013,0,Jones et al 2009,4,Jones et al 2009,2,Animal Diversity Web,15.45,Jones et al 2009
Rodentia,Paramelomys rubex,1.27,Isler and van Schaik 2009,46.55,Isler and van Schaik 2009,0,Botero et al 2013,0,Wilman et al 2014,4,Jones et al 2009,1,Wilman et al 2014,-5.14,Jones et al 2009
Rodentia,Paraxerus cepapi,2.85,Isler and van Schaik 2012,147.00,Isler and van Schaik 2012,0,Botero et al 2013,0,Isler and van Schaik 2012,4,Isler and van Schaik 2012,3,Isler and van Schaik 2012,-13.98,Jones et al 2009
Rodentia,Pectinator spekei,1.93,Isler and van Schaik 2009,178.00,Isler and van Schaik 2009,0,Botero et al 2013,1,Jones et al 2009,3,Animal Diversity Web,1,Wilman et al 2014,10.04,Jones et al 2009
Rodentia,Pedetes capensis,11.09,Bernard and Nurton 1993,3156.50,Bernard and Nurton 1993,0,Botero et al 2013,0,Jones et al 2009,3,Jones et al 2009,1,Wilman et al 2014,-20.93,Jones et al 2009
Rodentia,Perognathus flavus,0.30,Hafner and Hafner 1984,8.00,Hafner and Hafner 1984,0,Botero et al 2013,0,Jones et al 2009,3,Jones et al 2009,2,Animal Diversity Web,31.11,Jones et al 2009
Rodentia,Peromyscus aztecus,0.92,Isler and van Schaik 2012,39.73,Isler and van Schaik 2012,0,Botero et al 2013,0,Isler and van Schaik 2012,3,Isler and van Schaik 2012,2,Isler and van Schaik 2012,18.30,IUCN 2017
Rodentia,Peromyscus boylii,0.71,Mace and Eisenberg 1982,28.40,Isler and van Schaik 2006,0,Botero et al 2013,0,Jones et al 2009,3,Jones et al 2009,3,Animal Diversity Web,32.94,Jones et al 2009
Rodentia,Peromyscus californicus,0.91,Isler and van Schaik 2012,33.60,Isler and van Schaik 2012,0,Botero et al 2013,0,Isler and van Schaik 2012,3,Isler and van Schaik 2012,2,Isler and van Schaik 2012,34.02,Jones et al 2009
Rodentia,Peromyscus crinitus,0.53,Isler and van Schaik 2009,21.60,Isler and van Schaik 2009,0,Botero et al 2013,0,Animal Diversity Web,3,Animal Diversity Web,3,Animal Diversity Web,36.88,Jones et al 2009
Rodentia,Peromyscus difficilis,0.90,Mace and Eisenberg 1982,39.45,Mace and Eisenberg 1982,0,Botero et al 2013,0,Jones et al 2009,3,Animal Diversity Web,3,Wilman et al 2014,22.46,Jones et al 2009
Rodentia,Peromyscus eremicus,0.54,Mace and Eisenberg 1982,24.25,Isler and van Schaik 2006,0,Botero et al 2013,0,Animal Diversity Web,3,Animal Diversity Web,3,Animal Diversity Web,29.10,IUCN 2017
Rodentia,Peromyscus furvus,1.06,Mace and Eisenberg 1982,56.01,Mace and Eisenberg 1982,0,Botero et al 2013,0,Jones et al 2009,3,Animal Diversity Web,3,Wilman et al 2014,19.75,Jones et al 2009
Rodentia,Peromyscus gossypinus,0.68,Mace and Eisenberg 1982,25.00,Isler and van Schaik 2006,0,Botero et al 2013,0,Animal Diversity Web,3,Animal Diversity Web,3,Animal Diversity Web,31.36,Jones et al 2009
Rodentia,Peromyscus grandis,1.53,Mace and Eisenberg 1982,77.32,Mace and Eisenberg 1982,0,Botero et al 2013,0,Animal Diversity Web,3,Animal Diversity Web,3,Wilman et al 2014,15.34,Jones et al 2009
Rodentia,Peromyscus guatemalensis,1.16,Mace and Eisenberg 1982,52.83,Mace and Eisenberg 1982,0,Botero et al 2013,0,Jones et al 2009,3,Animal Diversity Web,3,Wilman et al 2014,15.28,Jones et al 2009
Rodentia,Peromyscus leucopus,0.60,Isler and van Schaik 2012,21.00,Isler and van Schaik 2012,0,Botero et al 2013,0,Isler and van Schaik 2012,3,Isler and van Schaik 2012,2,Isler and van Schaik 2012,33.49,Jones et al 2009
Rodentia,Peromyscus maniculatus,0.57,Isler and van Schaik 2012,16.00,Isler and van Schaik 2012,0,Botero et al 2013,0,Isler and van Schaik 2012,3,Isler and van Schaik 2012,2,Isler and van Schaik 2012,40.92,Jones et al 2009
Rodentia,Peromyscus megalops,1.12,Mace and Eisenberg 1982,66.20,Isler and van Schaik 2006,0,Botero et al 2013,0,Jones et al 2009,3,Animal Diversity Web,3,Wilman et al 2014,16.95,Jones et al 2009
Rodentia,Peromyscus melanophrys,0.94,Mace and Eisenberg 1982,44.57,Mace and Eisenberg 1982,0,Botero et al 2013,0,Jones et al 2009,3,Animal Diversity Web,3,Wilman et al 2014,20.73,Jones et al 2009
Rodentia,Peromyscus melanotis,0.63,Isler and van Schaik 2009,39.60,Isler and van Schaik 2009,0,Botero et al 2013,0,Jones et al 2009,3,Animal Diversity Web,3,Wilman et al 2014,24.36,Jones et al 2009
Rodentia,Peromyscus merriami,0.56,Mace and Eisenberg 1982,20.72,Mace and Eisenberg 1982,0,Botero et al 2013,0,Jones et al 2009,3,Animal Diversity Web,3,Wilman et al 2014,28.46,Jones et al 2009
Rodentia,Peromyscus mexicanus,0.99,Isler and van Schaik 2012,60.50,Isler and van Schaik 2012,0,Botero et al 2013,0,Isler and van Schaik 2012,3,Isler and van Schaik 2012,2,Isler and van Schaik 2012,15.95,Jones et al 2009
Rodentia,Peromyscus pectoralis,0.65,Mace and Eisenberg 1982,26.36,Mace and Eisenberg 1982,0,Botero et al 2013,0,Jones et al 2009,4,Jones et al 2009,3,Wilman et al 2014,26.94,Jones et al 2009
Rodentia,Peromyscus polionotus,0.42,Isler and van Schaik 2012,14.00,Isler and van Schaik 2012,0,Botero et al 2013,0,Isler and van Schaik 2012,3,Isler and van Schaik 2012,2,Isler and van Schaik 2012,30.55,Jones et al 2009
Rodentia,Peromyscus truei,0.75,Mace and Eisenberg 1982,26.70,Isler and van Schaik 2006,0,Botero et al 2013,0,Animal Diversity Web,3,Animal Diversity Web,3,Wilman et al 2014,31.77,Jones et al 2009
Rodentia,Peromyscus yucatanicus,0.70,Isler and van Schaik 2009,26.30,Isler and van Schaik 2009,0,Botero et al 2013,0,Jones et al 2009,1,Jones et al 2009,3,Wilman et al 2014,19.73,Jones et al 2009
Rodentia,Peromyscus zarhynchus,1.30,Isler and van Schaik 2009,84.02,Isler and van Schaik 2009,0,Botero et al 2013,0,Jones et al 2009,1,Jones et al 2009,3,Wilman et al 2014,17.01,Jones et al 2009
Rodentia,Petaurista elegans,7.76,Isler and van Schaik 2009,924.00,Isler and van Schaik 2009,0,Botero et al 2013,0,Jones et al 2009,4,Jones et al 2009,2,Animal Diversity Web,11.31,Jones et al 2009
Rodentia,Petaurista petaurista,11.73,Isler and van Schaik 2009,1295.00,Isler and van Schaik 2009,0,Botero et al 2013,0,Jones et al 2009,4,Animal Diversity Web,1,Animal Diversity Web,13.68,Jones et al 2009
Rodentia,Petinomys genibarbis,2.64,Isler and van Schaik 2009,110.00,Isler and van Schaik 2009,0,Botero et al 2013,0,Jones et al 2009,4,Animal Diversity Web,1,Wilman et al 2014,1.18,Jones et al 2009
Rodentia,Petinomys vordermanni,1.37,Isler and van Schaik 2009,41.50,Isler and van Schaik 2009,0,Botero et al 2013,0,Jones et al 2009,4,Animal Diversity Web,1,Wilman et al 2014,9.31,Jones et al 2009
Rodentia,Phyllotis darwini,0.94,Isler and van Schaik 2009,51.30,Isler and van Schaik 2009,0,Botero et al 2013,1,Wilman et al 2014,3,Jones et al 2009,1,Wilman et al 2014,-30.74,Jones et al 2009
Rodentia,Podomys floridanus,0.94,Mace and Eisenberg 1982,42.00,Isler and van Schaik 2006,0,Botero et al 2013,0,Animal Diversity Web,3,Jones et al 2009,3,Jones et al 2009,27.63,Jones et al 2009
Rodentia,Pogonomys macrourus,1.45,Mace et al 1981,57.00,Botero et al 2013,0,Botero et al 2013,0,Jones et al 2009,4,Jones et al 2009,1,Wilman et al 2014,-5.50,Jones et al 2009
Rodentia,Pogonomys sylvestris,1.13,Isler and van Schaik 2009,40.00,Isler and van Schaik 2009,0,Botero et al 2013,0,Jones et al 2009,4,Jones et al 2009,1,Wilman et al 2014,-5.63,Jones et al 2009
Rodentia,Praomys morio,0.84,Mace et al 1981,46.50,Mace et al 1981,0,Botero et al 2013,0,Wilman et al 2014,NA,NA,3,Wilman et al 2014,4.46,Jones et al 2009
Rodentia,Praomys tullbergi,0.86,Isler and van Schaik 2009,40.10,Isler and van Schaik 2009,0,Botero et al 2013,0,Jones et al 2009,3,Jones et al 2009,3,Wilman et al 2014,1.98,Jones et al 2009
Rodentia,Proechimys semispinosus,3.00,Mace et al 1981,310.00,Emmons and Feer 1997,0,Botero et al 2013,0,Jones et al 2009,3,Jones et al 2009,1,Wilman et al 2014,9.46,Jones et al 2009
Rodentia,Psammomys obesus,1.30,Isler and van Schaik 2012,69.10,Isler and van Schaik 2012,0,Botero et al 2013,1,Isler and van Schaik 2012,3,Isler and van Schaik 2012,1,Isler and van Schaik 2012,26.80,Jones et al 2009
Rodentia,Pseudomys australis,1.16,Isler and van Schaik 2009,65.00,Isler and van Schaik 2009,0,Botero et al 2013,0,Wilman et al 2014,3,Animal Diversity Web,3,Wilman et al 2014,-28.98,Jones et al 2009
Rodentia,Pseudomys delicatulus,0.41,Isler and van Schaik 2009,9.40,Isler and van Schaik 2009,0,Botero et al 2013,0,Wilman et al 2014,3,Animal Diversity Web,3,Wilman et al 2014,-17.77,Jones et al 2009
Rodentia,Pseudomys hermannsburgensis,0.49,Isler and van Schaik 2006,14.40,Isler and van Schaik 2006,0,Botero et al 2013,0,Wilman et al 2014,3,Animal Diversity Web,3,Wilman et al 2014,-24.73,Jones et al 2009
Rodentia,Pseudomys higginsi,1.32,Mace personal communication,63.25,Monamy 1995,0,Botero et al 2013,0,Jones et al 2009,3,Jones et al 2009,3,Animal Diversity Web,-42.19,Jones et al 2009
Rodentia,Pteromys volans,1.95,Hrdlicka 1905,59.23,Hrdlicka 1905,0,Botero et al 2013,0,Animal Diversity Web,4,Animal Diversity Web,1,Animal Diversity Web,54.53,Jones et al 2009
Rodentia,Pteromyscus pulverulentus,3.55,Isler and van Schaik 2009,224.50,Isler and van Schaik 2009,0,Botero et al 2013,0,Animal Diversity Web,4,Animal Diversity Web,1,Animal Diversity Web,1.22,Jones et al 2009
Rodentia,Rattus exulans,0.89,Isler and van Schaik 2009,47.05,Isler and van Schaik 2009,0,Botero et al 2013,0,Animal Diversity Web,3,Jones et al 2009,3,Animal Diversity Web,12.96,Jones et al 2009
Rodentia,Rattus fuscipes,1.63,Isler and van Schaik 2012,135.00,Isler and van Schaik 2012,0,Botero et al 2013,0,Isler and van Schaik 2012,3,Isler and van Schaik 2012,3,Isler and van Schaik 2012,-26.98,Jones et al 2009
Rodentia,Rattus lutreolus,1.64,Isler and van Schaik 2012,125.00,Isler and van Schaik 2012,0,Botero et al 2013,0,Isler and van Schaik 2012,3,Isler and van Schaik 2012,3,Isler and van Schaik 2012,-29.70,Jones et al 2009
Rodentia,Rattus nitidus,1.70,Isler and van Schaik 2009,145.00,Isler and van Schaik 2009,0,Botero et al 2013,0,Wilman et al 2014,3,Jones et al 2009,3,Wilman et al 2014,21.25,Jones et al 2009
Rodentia,Rattus norvegicus,2.33,Isler and van Schaik 2012,301.00,Isler and van Schaik 2012,0,Traweger et al 2006,0,Isler and van Schaik 2012,3,Isler and van Schaik 2012,3,Isler and van Schaik 2012,44.30,IUCN 2017
Rodentia,Rattus rattus,1.43,Isler and van Schaik 2012,149.75,Isler and van Schaik 2012,0,Botero et al 2013,0,Isler and van Schaik 2012,3,Isler and van Schaik 2012,3,Isler and van Schaik 2012,21.20,IUCN 2017
Rodentia,Rattus sordidus,1.70,Isler and van Schaik 2006,125.00,Isler and van Schaik 2006,0,Botero et al 2013,0,Wilman et al 2014,3,Mc Nab 2008,3,Wilman et al 2014,-16.62,Jones et al 2009
Rodentia,Rattus tunneyi,1.41,Isler and van Schaik 2009,76.00,Isler and van Schaik 2009,0,Botero et al 2013,0,Wilman et al 2014,3,Knutt and Gordon 2012,3,Wilman et al 2014,-19.75,Jones et al 2009
Rodentia,Ratufa affinis,9.85,Mace et al 1981,982.50,Mace et al 1981,0,Botero et al 2013,1,Animal Diversity Web,4,Jones et al 2009,3,Animal Diversity Web,1.35,Jones et al 2009
Rodentia,Ratufa bicolor,11.01,Isler and van Schaik 2009,2050.00,Isler and van Schaik 2009,0,Botero et al 2013,1,Animal Diversity Web,4,Jones et al 2009,2,Animal Diversity Web,10.07,Jones et al 2009
Rodentia,Ratufa indica,16.84,Graber and Heldstab unpublished data,1060.00,Botero et al 2013,0,Botero et al 2013,1,Wilman et al 2014,4,Jones et al 2009,3,Animal Diversity Web,15.40,Jones et al 2009
Rodentia,Reithrodontomys megalotis,0.40,Isler and van Schaik 2012,8.80,Isler and van Schaik 2012,0,Botero et al 2013,0,Isler and van Schaik 2012,3,Isler and van Schaik 2012,2,Isler and van Schaik 2012,33.28,Jones et al 2009
Rodentia,Rhabdomys pumilio,0.69,Isler and van Schaik 2012,44.00,Isler and van Schaik 2012,0,Botero et al 2013,1,Isler and van Schaik 2012,3,Isler and van Schaik 2012,3,Isler and van Schaik 2012,-18.80,IUCN 2017
Rodentia,Rhinosciurus laticaudatus,4.28,Isler and van Schaik 2009,250.00,Isler and van Schaik 2009,0,Botero et al 2013,1,Wilman et al 2014,3,Animal Diversity Web,3,Animal Diversity Web,0.65,Jones et al 2009
Rodentia,Saccostomus campestris,0.82,Isler and van Schaik 2012,42.20,Isler and van Schaik 2012,0,Botero et al 2013,0,Isler and van Schaik 2012,3,Isler and van Schaik 2012,2,Isler and van Schaik 2012,-19.68,Jones et al 2009
Rodentia,Sciurus anomalus,5.56,Isler and van Schaik 2009,256.00,Isler and van Schaik 2009,0,Gavish 1993,1,Animal Diversity Web,4,Animal Diversity Web,2,Animal Diversity Web,35.71,Jones et al 2009
Rodentia,Sciurus aureogaster,7.81,Isler and van Schaik 2009,635.00,Isler and van Schaik 2009,0,Gavish 1993,1,Animal Diversity Web,4,Animal Diversity Web,2,Animal Diversity Web,19.85,Jones et al 2009
Rodentia,Sciurus carolinensis,6.17,Heldstab et al 2016,513.00,Isler and van Schaik 2012,0,Botero et al 2013,0,Isler and van Schaik 2012,4,Isler and van Schaik 2012,2,Isler and van Schaik 2012,39.17,Jones et al 2009
Rodentia,Sciurus granatensis,5.91,Isler and van Schaik 2009,250.00,Isler and van Schaik 2009,0,Botero et al 2013,1,Animal Diversity Web,4,Animal Diversity Web,2,Animal Diversity Web,5.11,Jones et al 2009
Rodentia,Sciurus niger,7.69,Heldstab et al 2016,786.00,Isler and van Schaik 2012,0,Gavish 1993,0,Isler and van Schaik 2012,4,Isler and van Schaik 2012,2,Isler and van Schaik 2012,38.45,Jones et al 2009
Rodentia,Sciurus vulgaris,5.75,Heldstab et al 2016,289.00,Isler and van Schaik 2012,0,Botero et al 2013,0,Isler and van Schaik 2012,4,Isler and van Schaik 2012,2,Isler and van Schaik 2012,53.43,Jones et al 2009
Rodentia,Scotinomys teguina,0.42,Isler and van Schaik 2009,10.60,Isler and van Schaik 2009,0,Botero et al 2013,1,Wilman et al 2014,3,Jones et al 2009,4,Wilman et al 2014,12.73,Jones et al 2009
Rodentia,Scotinomys xerampelinus,0.52,Isler and van Schaik 2009,15.20,Isler and van Schaik 2009,0,Botero et al 2013,1,Wilman et al 2014,3,Mc Nab 2008,4,Wilman et al 2014,9.41,Jones et al 2009
Rodentia,Sigmodon hispidus,1.14,Heldstab et al 2016,78.00,Isler and van Schaik 2006,0,Botero et al 2013,0,Jones et al 2009,3,Heldstab et al 2016,3,Wilman et al 2014,34.10,IUCN 2017
Rodentia,Spalacopus cyanus,1.58,Isler and van Schaik 2006,77.00,Isler and van Schaik 2006,0,Botero et al 2013,1,Wilman et al 2014,3,Jones et al 2009,1,Wilman et al 2014,-31.66,Jones et al 2009
Rodentia,Spermophilopsis leptodactylus,6.18,Isler and van Schaik 2009,495.00,Isler and van Schaik 2009,0,Botero et al 2013,1,Wilman et al 2014,3,Jones et al 2009,3,Wilman et al 2014,39.92,Jones et al 2009
Rodentia,Spermophilus beecheyi,5.12,Graber and Heldstab unpublished data,573.00,Isler and van Schaik 2012,1,Botero et al 2013,1,Isler and van Schaik 2012,3,Isler and van Schaik 2012,2,Isler and van Schaik 2012,38.32,Jones et al 2009
Rodentia,Spermophilus beldingi,3.28,Isler and van Schaik 2012,225.00,Isler and van Schaik 2012,1,Botero et al 2013,1,Isler and van Schaik 2012,3,Isler and van Schaik 2012,2,Isler and van Schaik 2012,41.29,Jones et al 2009
Rodentia,Spermophilus citellus,2.66,Heldstab et al 2016,395.97,Botero et al 2013,1,Botero et al 2013,1,Jones et al 2009,4,Heldstab et al 2016,2,Wilman et al 2014,45.52,Jones et al 2009
Rodentia,Spermophilus columbianus,3.73,Isler and van Schaik 2012,506.00,Isler and van Schaik 2012,1,Botero et al 2013,1,Isler and van Schaik 2012,3,Isler and van Schaik 2012,2,Isler and van Schaik 2012,49.15,Jones et al 2009
Rodentia,Spermophilus franklinii,3.82,Isler and van Schaik 2012,385.00,Isler and van Schaik 2012,1,Botero et al 2013,1,Isler and van Schaik 2012,3,Isler and van Schaik 2012,2,Isler and van Schaik 2012,46.37,Jones et al 2009
Rodentia,Spermophilus lateralis,2.67,Heldstab et al 2016,217.00,Isler and van Schaik 2012,1,Botero et al 2013,1,Isler and van Schaik 2012,3,Isler and van Schaik 2012,2,Isler and van Schaik 2012,44.51,Jones et al 2009
Rodentia,Spermophilus parryii,5.08,Heldstab et al 2016,482.00,Isler and van Schaik 2012,1,Botero et al 2013,1,Isler and van Schaik 2012,3,Isler and van Schaik 2012,2,Isler and van Schaik 2012,63.39,Jones et al 2009
Rodentia,Spermophilus richardsonii,2.67,Heldstab et al 2016,358.00,Iwaniuk 2001,1,Botero et al 2013,1,Jones et al 2009,2,Myers et al 2006,2,Wilman et al 2014,49.39,Jones et al 2009
Rodentia,Spermophilus townsendii,2.06,Isler and van Schaik 2006,188.00,Isler and van Schaik 2006,1,Botero et al 2013,1,Jones et al 2009,3,Jones et al 2009,1,Animal Diversity Web,46.32,Jones et al 2009
Rodentia,Spermophilus tridecemlineatus,2.34,Isler and van Schaik 2012,146.00,Isler and van Schaik 2012,1,Botero et al 2013,1,Isler and van Schaik 2012,3,Isler and van Schaik 2012,2,Isler and van Schaik 2012,41.11,Jones et al 2009
Rodentia,Spermophilus undulatus,4.84,Graber and Heldstab unpublished data,680.00,Isler and van Schaik 2006,0,Malysheva et al 2001,1,Wilman et al 2014,3,Animal Diversity Web,3,Wilman et al 2014,53.49,Jones et al 2009
Rodentia,Sundamys muelleri,2.89,Isler and van Schaik 2009,300.00,Isler and van Schaik 2009,0,Botero et al 2013,0,Wilman et al 2014,3,Animal Diversity Web,3,Wilman et al 2014,3.19,Jones et al 2009
Rodentia,Synaptomys cooperi,0.59,Isler and van Schaik 2009,28.35,Isler and van Schaik 2009,0,Botero et al 2013,0,Animal Diversity Web,3,Animal Diversity Web,1,Animal Diversity Web,42.99,Jones et al 2009
Rodentia,Tachyoryctes splendens,2.00,Isler and van Schaik 2012,183.00,Isler and van Schaik 2012,0,Botero et al 2013,1,Isler and van Schaik 2012,2,Isler and van Schaik 2012,1,Isler and van Schaik 2012,9.50,Jones et al 2009
Rodentia,Tamias cinereicollis,1.83,Isler and van Schaik 2012,61.70,Isler and van Schaik 2012,1,Botero et al 2013,1,Isler and van Schaik 2012,3,Isler and van Schaik 2012,2,Isler and van Schaik 2012,33.63,Jones et al 2009
Rodentia,Tamias dorsalis,1.98,Isler and van Schaik 2012,62.72,Isler and van Schaik 2012,0,Kilanowski 2015,1,Isler and van Schaik 2012,3,Isler and van Schaik 2012,2,Isler and van Schaik 2012,33.88,Jones et al 2009
Rodentia,Tamias minimus,1.60,Isler and van Schaik 2006,41.00,Isler and van Schaik 2006,1,Botero et al 2013,1,Jones et al 2009,4,Jones et al 2009,3,Animal Diversity Web,50.47,Jones et al 2009
Rodentia,Tamias panamintinus,1.83,Isler and van Schaik 2012,47.30,Isler and van Schaik 2012,1,Botero et al 2013,1,Isler and van Schaik 2012,3,Isler and van Schaik 2012,2,Isler and van Schaik 2012,36.95,Jones et al 2009
Rodentia,Tamias quadrimaculatus,2.16,Mace et al 1981,78.60,Mace et al 1981,1,Botero et al 2013,1,Jones et al 2009,4,Jones et al 2009,3,Animal Diversity Web,38.82,Jones et al 2009
Rodentia,Tamias quadrivittatus,1.70,Isler and van Schaik 2009,50.00,Isler and van Schaik 2009,1,Botero et al 2013,1,Jones et al 2009,4,Jones et al 2009,3,Animal Diversity Web,38.06,Jones et al 2009
Rodentia,Tamias speciosus,1.86,Isler and van Schaik 2012,60.00,Isler and van Schaik 2012,1,Animal Diversity Web,1,Isler and van Schaik 2012,3,Isler and van Schaik 2012,2,Isler and van Schaik 2012,37.12,Jones et al 2009
Rodentia,Tamias striatus,2.17,Isler and van Schaik 2012,111.00,Isler and van Schaik 2012,1,Botero et al 2013,1,Isler and van Schaik 2012,3,Isler and van Schaik 2012,2,Isler and van Schaik 2012,40.78,Jones et al 2009
